tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,tourney_spectators,tourney_revenue
2016-M-DC-2016-G1-EPA-M-POR-AUT-01,Davis Cup G1 R1: POR vs AUT,Hard,4,D,358,305,63948.85
2016-M-DC-2016-G1-EPA-M-ROU-SLO-01,Davis Cup G1 R1: ROU vs SLO,Hard,4,D,358,461,91211.48
2016-M-DC-2016-G1-EPA-M-RUS-SWE-01,Davis Cup G1 R1: RUS vs SWE,Hard,4,D,358,350,77267.19
2016-M-DC-2016-G2-EPA-M-BIH-TUN-01,Davis Cup G2 R1: BIH vs TUN,Carpet,4,D,358,451,81130.98
2016-M-DC-2016-G2-EPA-M-BUL-TUR-01,Davis Cup G2 R1: BUL vs TUR,Hard,4,D,358,411,83303.12
2016-M-DC-2016-G2-EPA-M-EGY-BLR-01,Davis Cup G2 R1: EGY vs BLR,Clay,4,D,358,339,66123.4
2016-M-DC-2016-G2-EPA-M-GEO-DEN-01,Davis Cup G2 R1: GEO vs DEN,Carpet,4,D,358,248,48426.95
2016-M-DC-2016-G2-EPA-M-LTU-NOR-01,Davis Cup G2 R1: LTU vs NOR,Hard,4,D,358,392,79825.42
2016-M-DC-2016-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,4,D,358,502,104002.08
2016-M-DC-2016-G2-EPA-M-MON-LAT-01,Davis Cup G2 R1: MON vs LAT,Hard,4,D,358,486,95966.45
2016-M-DC-2016-G2-AM-M-PAR-VEN-01,Davis Cup G2 R1: PAR vs VEN,Hard,4,D,358,368,76623.01
2016-M-DC-2016-G2-AO-M-PHI-KUW-01,Davis Cup G2 R1: PHI vs KUW,Clay,4,D,358,407,89107.72
2016-M-DC-2016-G2-AM-M-PUR-ESA-01,Davis Cup G2 R1: PUR vs ESA,Hard,4,D,358,459,94035.25
2016-M-DC-2016-G2-EPA-M-RSA-LUX-01,Davis Cup G2 R1: RSA vs LUX,Hard,4,D,358,295,63503.34
2016-M-DC-2016-G2-AO-M-SRI-THA-01,Davis Cup G2 R1: SRI vs THA,Hard,4,D,358,383,70615.38
2016-M-DC-2016-G2-AO-M-TPE-MAS-01,Davis Cup G2 R1: TPE vs MAS,Hard,4,D,358,405,77758.89
2016-M-DC-2016-G2-AM-M-URU-PER-01,Davis Cup G2 R1: URU vs PER,Clay,4,D,358,449,96320.38
2016-M-DC-2016-G2-AO-M-VIE-INA-01,Davis Cup G2 R1: VIE vs INA,Hard,4,D,358,422,79459.29
2016-M-DC-2016-G2-EPA-M-ZIM-FIN-01,Davis Cup G2 R1: ZIM vs FIN,Hard,4,D,358,456,89070.8
2016-M-DC-2016-WG-M-ARG-POL-01,Davis Cup WG R1: ARG vs POL,Hard,4,D,358,315,64038.9
2016-M-DC-2016-WG-M-CAN-FRA-01,Davis Cup WG R1: CAN vs FRA,Clay,4,D,358,312,63826.14
2016-M-DC-2016-WG-M-CRO-BEL-01,Davis Cup WG R1: CRO vs BEL,Clay,4,D,358,420,91015.89
2016-M-DC-2016-WG-M-GBR-JPN-01,Davis Cup WG R1: GBR vs JPN,Hard,4,D,358,376,80796.38
2016-M-DC-2016-WG-M-GER-CZE-01,Davis Cup WG R1: GER vs CZE,Hard,4,D,358,430,86093.24
2016-M-DC-2016-WG-M-SRB-KAZ-01,Davis Cup WG R1: SRB vs KAZ,Hard,4,D,358,321,68947.49
2016-M-DC-2016-WG-M-SUI-ITA-01,Davis Cup WG R1: SUI vs ITA,Clay,4,D,358,258,49622.47
2016-M-DC-2016-WG-M-USA-AUS-01,Davis Cup WG R1: USA vs AUS,Grass,4,D,358,371,72245.6
2016-M-DC-2016-G1-AM-M-BRA-ECU-01,Davis Cup G1 R2: BRA vs ECU,Hard,4,D,359,408,87503.48
2016-M-DC-2016-G1-AM-M-CHI-COL-01,Davis Cup G1 R2: CHI vs COL,Clay,4,D,359,499,93069.07
2016-M-DC-2016-G1-AO-M-CHN-UZB-01,Davis Cup G1 R2: CHN vs UZB,Clay,4,D,359,539,111178.17
2016-M-DC-2016-G1-EPA-M-ESP-ROU-01,Davis Cup G1 R2: ESP vs ROU,Hard,4,D,359,430,89447.64
2016-M-DC-2016-G1-EPA-M-HUN-SVK-01,Davis Cup G1 R2: HUN vs SVK,Clay,4,D,359,345,65458.66
2016-M-DC-2016-G1-AO-M-IND-KOR-01,Davis Cup G1 R2: IND vs KOR,Grass,4,D,359,442,90319.7
2016-M-DC-2016-G1-EPA-M-RUS-NED-01,Davis Cup G1 R2: RUS vs NED,Hard,4,D,359,586,116959.42
2016-M-DC-2016-G1-EPA-M-UKR-AUT-01,Davis Cup G1 R2: UKR vs AUT,Hard,4,D,359,472,89387.56
2016-M-DC-2016-G2-AM-M-ESA-VEN-01,Davis Cup G2 R2: ESA vs VEN,Hard,4,D,359,392,75663.69
2016-M-DC-2016-G2-EPA-M-FIN-DEN-01,Davis Cup G2 R2: FIN vs DEN,Carpet,4,D,359,358,77917.89
2016-M-DC-2016-G2-EPA-M-LAT-BLR-01,Davis Cup G2 R2: LAT vs BLR,Hard,4,D,359,232,46861.73
2016-M-DC-2016-G2-EPA-M-LTU-RSA-01,Davis Cup G2 R2: LTU vs RSA,Clay,4,D,359,474,93200.82
2016-M-DC-2016-G2-AM-M-PER-MEX,Davis Cup G2 R2: PER vs MEX,Clay,4,D,359,354,69128.39
2016-M-DC-2016-G2-AO-M-TPE-PHI-01,Davis Cup G2 R2: TPE vs PHI,Clay,4,D,359,456,84879.59
2016-M-DC-2016-G2-EPA-M-TUR-BIH-01,Davis Cup G2 R2: TUR vs BIH,Clay,4,D,359,366,73633.15
2016-M-DC-2016-G2-AO-M-VIE-THA-01,Davis Cup G2 R2: VIE vs THA,Hard,4,D,359,495,105396.8
2016-M-DC-2016-WG-M-FRA-CZE-01,Davis Cup WG QF: FRA vs CZE,Hard,4,D,359,321,66776.44
2016-M-DC-2016-WG-M-GBR-SRB-01,Davis Cup WG QF: GBR vs SRB,Clay,4,D,359,372,78772.69
2016-M-DC-2016-WG-M-ITA-ARG-01,Davis Cup WG QF: ITA vs ARG,Clay,4,D,359,430,80417.08
2016-M-DC-2016-WG-M-USA-CRO-01,Davis Cup WG QF: USA vs CRO,Hard,4,D,359,466,90941.44
2016-M-DC-2016-G2-EPA-M-BLR-DEN-01,Davis Cup G2 R3: BLR vs DEN,Hard,4,D,360,287,61062.94
2016-M-DC-2016-G2-EPA-M-LTU-BIH-01,Davis Cup G2 R3: LTU vs BIH,Hard,4,D,360,396,78983.82
2016-M-DC-2016-G2-AM-M-PER-VEN-01,Davis Cup G2 R3: PER vs VEN,Clay,4,D,360,461,95870.08
2016-M-DC-2016-G2-AO-M-TPE-THA-01,Davis Cup G2 R3: TPE vs THA,Hard,4,D,360,261,53107.83
2016-M-DC-2016-WG-PO-AUS-SVK-01,Davis Cup WG PO: AUS vs SVK,Grass,4,D,360,403,83352.55
2016-M-DC-2016-WG-PO-BEL-BRA-01,Davis Cup WG PO: BEL vs BRA,Hard,4,D,360,314,63012.48
2016-M-DC-2016-WG-PO-CAN-CHI-01,Davis Cup WG PO: CAN vs CHI,Hard,4,D,360,254,47714.22
2016-M-DC-2016-WG-PO-ESP-IND-01,Davis Cup WG PO: ESP vs IND,Hard,4,D,360,384,73683.42
2016-M-DC-2016-WG-PO-GER-POL-01,Davis Cup WG PO: GER vs POL,Clay,4,D,360,405,82941.55
2016-M-DC-2016-WG-PO-JPN-UKR-01,Davis Cup WG PO: JPN vs UKR,Hard,4,D,360,362,69079.87
2016-M-DC-2016-WG-PO-KAZ-RUS-01,Davis Cup WG PO: KAZ vs RUS,Hard,4,D,360,474,101497.72
2016-M-DC-2016-WG-PO-SUI-UZB-01,Davis Cup WG PO: SUI vs UZB,Clay,4,D,360,340,66093.05
2016-M-DC-2016-WG-M-FRA-CRO-01,Davis Cup WG SF: FRA vs CRO,Hard,4,D,360,274,50000.78
2016-M-DC-2016-WG-M-GBR-ARG-01,Davis Cup WG SF: GBR vs ARG,Hard,4,D,360,482,85148.55
2016-0605,Tour Finals,Hard,8,F,143,1056,212896.4
2016-M-DC-2016-WG-M-ARG-CRO-01,Davis Cup WG F: ARG vs CRO,Hard,4,D,361,317,61943.53
2017-M-DC-2017-G1-AM-M-DOM-CHI-01,Davis Cup G1 R1: DOM vs CHI,Hard,4,D,362,538,91277.49
2017-M-DC-2017-G1-EPA-M-ISR-POR-01,Davis Cup G1 R1: ISR vs POR,Clay,4,D,362,394,79573.43
2017-M-DC-2017-G1-AO-M-NZL-IND-01,Davis Cup G1 R1: NZL vs IND,Hard,4,D,362,466,93553.57
2017-M-DC-2017-G1-AM-M-PER-ECU-01,Davis Cup G1 R1: PER vs ECU,Clay,4,D,362,562,113448.62
2017-M-DC-2017-G1-EPA-M-POL-BIH-01,Davis Cup G1 R1: POL vs BIH,Hard,4,D,362,296,56923.33
2017-M-DC-2017-G1-EPA-M-ROU-BLR-01,Davis Cup G1 R1: ROU vs BLR,Hard,4,D,362,496,102299.79
2017-M-DC-2017-G1-AO-M-UZB-KOR-01,Davis Cup G1 R1: UZB vs KOR,Hard,4,D,362,305,60770.44
2017-M-DC-2017-G1-EPA-M-SVK-HUN-01,Davis Cup G1 R2: SVK vs HUN,Hard,4,D,362,393,78371.77
2017-M-DC-2017-G2-AM-M-BAH-VEN-01,Davis Cup G2 R1: BAH vs VEN,Hard,4,D,362,380,71695.57
2017-M-DC-2017-G2-AM-M-BAR-PAR-01,Davis Cup G2 R1: BAR vs PAR,Clay,4,D,362,363,67950.58
2017-M-DC-2017-G2-AM-M-BOL-ESA-01,Davis Cup G2 R1: BOL vs ESA,Hard,4,D,362,456,90779.77
2017-M-DC-2017-G2-EPA-M-EST-RSA-01,Davis Cup G2 R1: EST vs RSA,Hard,4,D,362,393,76815.45
2017-M-DC-2017-G2-EPA-M-FIN-GEO-01,Davis Cup G2 R1: FIN vs GEO,Carpet,4,D,362,292,58649.63
2017-M-DC-2017-G2-AO-M-INA-PHI-01,Davis Cup G2 R1: INA vs PHI,Clay,4,D,362,291,60269.08
2017-M-DC-2017-G2-AO-M-KUW-THA-01,Davis Cup G2 R1: KUW vs THA,Hard,4,D,362,231,47738.99
2017-M-DC-2017-G2-EPA-M-LTU-MAD-01,Davis Cup G2 R1: LTU vs MAD,Hard,4,D,362,350,63732.5
2017-M-DC-2017-G2-EPA-M-MAR-DEN-01,Davis Cup G2 R1: MAR vs DEN,Carpet,4,D,362,395,79512.72
2017-M-DC-2017-G2-AM-M-MEX-GUA-01,Davis Cup G2 R1: MEX vs GUA,Hard,4,D,362,334,65435.53
2017-M-DC-2017-G2-EPA-M-MON-SLO-01,Davis Cup G2 R1: MON vs SLO,Hard,4,D,362,346,70297.17
2017-M-DC-2017-G2-EPA-M-NOR-LAT-01,Davis Cup G2 R1: NOR vs LAT,Hard,4,D,362,366,70070.35
2017-M-DC-2017-G2-AO-M-PAK-IRI-01,Davis Cup G2 R1: PAK vs IRI,Hard,4,D,362,497,89262.78
2017-M-DC-2017-G2-EPA-M-SWE-TUN-01,Davis Cup G2 R1: SWE vs TUN,Hard,4,D,362,378,80102.33
2017-M-DC-2017-G2-EPA-M-TUR-CYP-01,Davis Cup G2 R1: TUR vs CYP,Hard,4,D,362,439,84554.98
2017-M-DC-2017-G2-AO-M-VIE-HKG-01,Davis Cup G2 R1: VIE vs HKG,Hard,4,D,362,407,80327.95
2017-M-DC-2017-WG-M-ARG-ITA-01,Davis Cup WG R1: ARG vs ITA,Clay,4,D,362,370,76080.14
2017-M-DC-2017-WG-M-BEL-GER-01,Davis Cup WG R1: BEL vs GER,Hard,4,D,362,326,66484.33
2017-M-DC-2017-WG-M-CAN-GBR-01,Davis Cup WG R1: CAN vs GBR,Hard,4,D,362,417,79978.6
2017-M-DC-2017-WG-M-CZE-AUS-01,Davis Cup WG R1: CZE vs AUS,Hard,4,D,362,352,70985.96
2017-M-DC-2017-WG-M-ESP-CRO-01,Davis Cup WG R1: ESP vs CRO,Hard,4,D,362,493,112089.45
2017-M-DC-2017-WG-M-JPN-FRA-01,Davis Cup WG R1: JPN vs FRA,Hard,4,D,362,410,80019.57
2017-M-DC-2017-WG-M-RUS-SRB-01,Davis Cup WG R1: RUS vs SRB,Hard,4,D,362,398,81441.61
2017-M-DC-2017-WG-M-SUI-USA-01,Davis Cup WG R1: SUI vs USA,Hard,4,D,362,359,74712.54
2017-M-DC-2017-G1-AO-M-TPE-CHN-01,Davis Cup G1 R1: TPE vs CHN,Hard,4,D,363,551,120526.16
2017-M-DC-2017-G1-EPA-M-BLR-AUT-01,Davis Cup G1 R2: BLR vs AUT,Hard,4,D,364,460,88550.7
2017-M-DC-2017-G1-AM-M-BRA-ECU-01,Davis Cup G1 R2: BRA vs ECU,Clay,4,D,364,443,89028.85
2017-M-DC-2017-G1-AM-M-CHI-COL-01,Davis Cup G1 R2: CHI vs COL,Clay,4,D,364,446,84268.75
2017-M-DC-2017-G1-AO-M-KAZ-CHN-01,Davis Cup G1 R2: KAZ vs CHN,Clay,4,D,364,483,103558.6
2017-M-DC-2017-G1-EPA-M-NED-BIH-01,Davis Cup G1 R2: NED vs BIH,Hard,4,D,364,504,99518.92
2017-M-DC-2017-G1-EPA-M-POR-UKR-01,Davis Cup G1 R2: POR vs UKR,Clay,4,D,364,419,82879.27
2017-M-DC-2017-G1-AO-M-UZB-IND-01,Davis Cup G1 R2: UZB vs IND,Hard,4,D,364,437,81276.73
2017-M-DC-2017-G2-AM-M-BAR-GUA-01,Davis Cup G2 R2: BAR vs GUA,Hard,4,D,364,367,67282.78
2017-M-DC-2017-G2-AM-M-ESA-VEN-01,Davis Cup G2 R2: ESA vs VEN,Hard,4,D,364,383,74702.4
2017-M-DC-2017-G2-EPA-M-LTU-GEO,Davis Cup G2 R2: LTU vs GEO,Hard,4,D,364,440,90998.97
2017-M-DC-2017-G2-EPA-M-NOR-DEN-01,Davis Cup G2 R2: NOR vs DEN,Hard,4,D,364,319,63384.39
2017-M-DC-2017-G2-AO-M-PHI-THA-01,Davis Cup G2 R2: PHI vs THA,Hard,4,D,364,427,90518.75
2017-M-DC-2017-G2-EPA-M-RSA-SLO-01,Davis Cup G2 R2: RSA vs SLO,Hard,4,D,364,321,62867.29
2017-M-DC-2017-G2-EPA-M-SWE-TUR-01,Davis Cup G2 R2: SWE vs TUR,Clay,4,D,364,482,89976.96
2017-M-DC-2017-WG-M-AUS-USA-01,Davis Cup WG QF: AUS vs USA,Hard,4,D,364,422,90843.59
2017-M-DC-2017-WG-M-FRA-GBR-01,Davis Cup WG QF: FRA vs GBR,Clay,4,D,364,347,68747.25
2017-M-DC-2017-WG-M-ITA-BEL-01,Davis Cup WG QF: ITA vs BEL,Hard,4,D,364,483,96543.22
2017-M-DC-2017-WG-M-SRB-ESP-01,Davis Cup WG QF: SRB vs ESP,Hard,4,D,364,416,84187.81
2017-M-DC-2017-G2-AM-M-BAR-VEN-01,Davis Cup G2 R3: BAR vs VEN,Hard,4,D,365,444,91424.25
2017-M-DC-2017-G2-EPA-M-DEN-RSA-01,Davis Cup G2 R3: DEN vs RSA,Hard,4,D,365,520,106196.7
2017-M-DC-2017-G2-AO-M-PAK-THA-01,Davis Cup G2 R3: PAK vs THA,Grass,4,D,365,435,83286.16
2017-M-DC-2017-G2-EPA-M-SWE-LTU-01,Davis Cup G2 R3: SWE vs LTU,Clay,4,D,365,372,78973.12
2017-M-DC-2017-WG-PO-ARG-KAZ-01,Davis Cup WG PO: ARG vs KAZ,Hard,4,D,365,419,84345.87
2017-M-DC-2017-WG-PO-CAN-IND-01,Davis Cup WG PO: CAN vs IND,Hard,4,D,365,335,60009.66
2017-M-DC-2017-WG-PO-CRO-COL-01,Davis Cup WG PO: CRO vs COL,Clay,4,D,365,501,101689.26
2017-M-DC-2017-WG-PO-CZE-NED-01,Davis Cup WG PO: CZE vs NED,Clay,4,D,365,559,107235.72
2017-M-DC-2017-WG-PO-GER-POR-01,Davis Cup WG PO: GER vs POR,Clay,4,D,365,369,75534.53
2017-M-DC-2017-WG-PO-JPN-BRA-01,Davis Cup WG PO: JPN vs BRA,Hard,4,D,365,510,99930.03
2017-M-DC-2017-WG-PO-RUS-HUN-01,Davis Cup WG PO: RUS vs HUN,Clay,4,D,365,451,92536.29
2017-M-DC-2017-WG-PO-SUI-BLR-01,Davis Cup WG PO: SUI vs BLR,Hard,4,D,365,400,80000.75
2017-M-DC-2017-WG-M-BEL-AUS-01,Davis Cup WG SF: BEL vs AUS,Clay,4,D,365,406,82458.15
2017-M-DC-2017-WG-M-FRA-SRB-01,Davis Cup WG SF: FRA vs SRB,Clay,4,D,365,448,87768.83
2017-0605,Tour Finals,Hard,8,F,91,715,153593.23
2017-M-DC-2017-WG-M-BEL-FRA-01,Davis Cup WG F: BEL vs FRA,Hard,4,D,366,410,80073.77
2021-W-ITF-ARG-01A-2021,W25 Buenos Aires,Clay,32,25,223,2743,626955.46
2021-W-ITF-ARG-02A-2021,W25 Villa Maria,Clay,32,25,301,3721,673021.23
2021-W-ITF-ARG-03A-2021,W25 Cordoba,Clay,32,25,224,2760,539789.7
2021-W-ITF-AUT-01A-2021,W15 Bad Waltersdorf,Clay,32,15,244,3410,742161.22
2021-W-ITF-AUT-05A-2021,W15 Warmbad-Villach,Clay,32,15,243,3475,731915.2
2021-W-ITF-BEL-01A-2021,W15 Wanfercee-Baulet,Clay,32,15,244,1930,457305.87
2021-W-ITF-BEL-02A-2021,W25 Koksijde,Clay,32,25,242,2466,557006.88
2021-W-ITF-BEL-03A-2021,W15 Knokke,Clay,32,15,239,3484,698715.2
2021-W-ITF-BIH-01A-2021,W15 Banja Luka,Clay,32,15,232,3114,605724.7
2021-W-ITF-CRO-01A-2021,W60 Zagreb,Clay,32,60,227,2343,546016.19
2021-W-ITF-CRO-02A-2021,W15 Sibenik,Clay,32,15,230,3357,736246.66
2021-W-ITF-CRO-03A-2021,W15 Sibenik (MOVED from Tucepi),Clay,32,15,231,3229,666724.32
2021-W-ITF-CZE-01A-2021,W25 Prague,Clay,32,25,228,3003,585588.21
2021-W-ITF-CZE-02A-2021,W60 Stare Splavy,Clay,32,60,234,3112,538307.36
2021-W-ITF-CZE-03A-2021,W60 Olomouc,Clay,32,60,238,3825,620409.63
2021-W-ITF-CZE-07A-2021,W60 Prerov,Clay,32,60,244,2061,341546.38
2021-W-ITF-DEN-01A-2021,W15 Vejle,Clay,32,15,239,2648,635670.58
2021-W-ITF-DEN-02A-2021,W15 Frederiksberg,Clay,32,15,241,4567,711772.98
2021-W-ITF-DOM-01A-2021,W25 Santo Domingo,Hard,32,25,232,3051,506349.94
2021-W-ITF-DOM-02A-2021,W25 Santo Domingo,Hard,32,25,233,4247,747917.7
2021-W-ITF-ECU-01A-2021,W25 Salinas,Hard,32,25,228,1009,204889.05
2021-W-ITF-ECU-02A-2021,W25 Salinas,Hard,32,25,229,3885,843461.75
2021-W-ITF-EGY-01A-2021,W15 Cairo,Clay,32,15,214,3387,717460.14
2021-W-ITF-EGY-02A-2021,W15 Cairo,Clay,32,15,367,3056,569665.51
2021-W-ITF-EGY-03A-2021,W15 Cairo,Clay,32,15,368,2708,558380.78
2021-W-ITF-EGY-04A-2021,W15 Cairo,Clay,32,15,369,2157,412092.16
2021-W-ITF-EGY-05A-2021,W15 Sharm El Sheikh,Hard,32,15,216,3692,843213.97
2021-W-ITF-EGY-06A-2021,W15 Sharm El Sheikh,Hard,32,15,218,2606,463265.53
2021-W-ITF-EGY-07A-2021,W15 Sharm El Sheikh,Hard,32,15,370,3087,505060.44
2021-W-ITF-EGY-08A-2021,W15 Sharm El Sheikh,Hard,32,15,219,3449,484782.54
2021-W-ITF-EGY-09A-2021,W15 Sharm El Sheikh,Hard,32,15,220,3696,851553.45
2021-W-ITF-EGY-10A-2021,W15 Sharm El Sheikh,Hard,32,15,221,3247,498438.23
2021-W-ITF-EGY-11A-2021,W15 Sharm El Sheikh,Hard,32,15,222,2606,554317.37
2021-W-ITF-EGY-12A-2021,W15 Sharm El Sheikh,Hard,32,15,223,2361,565335.67
2021-W-ITF-EGY-13A-2021,W15 Sharm El Sheikh,Hard,32,15,301,3206,499152.43
2021-W-ITF-EGY-14A-2021,W15 Sharm El Sheikh,Hard,32,15,224,2675,587955.23
2021-W-ITF-EGY-15A-2021,W15 Cairo,Clay,32,15,225,3424,868370.95
2021-W-ITF-EGY-16A-2021,W15 Cairo,Clay,32,15,226,4168,983346.05
2021-W-ITF-EGY-17A-2021,W15 Cairo,Clay,32,15,227,2749,534551.16
2021-W-ITF-EGY-18A-2021,W15 Cairo,Clay,32,15,228,3639,667592.59
2021-W-ITF-EGY-19A-2021,W15 Cairo,Clay,32,15,238,2782,613704.87
2021-W-ITF-EGY-20A-2021,W15 Cairo,Clay,32,15,239,4293,829652.55
2021-W-ITF-EGY-21A-2021,W15 Cairo,Clay,32,15,241,3512,556301.11
2021-W-ITF-ESP-01A-2021,W15 Manacor,Hard,32,15,368,2993,487237.1
2021-W-ITF-ESP-02A-2021,W15 Manacor,Hard,32,15,369,2576,512845.96
2021-W-ITF-ESP-03A-2021,W15 Manacor,Hard,32,15,216,2379,532134.92
2021-W-ITF-ESP-04A-2021,W15 Villena,Hard,32,15,218,4959,986492.82
2021-W-ITF-ESP-05A-2021,W25 Manacor,Hard,32,25,220,3012,667259.46
2021-W-ITF-ESP-06A-2021,W15 Manacor,Hard,32,15,221,3086,629114.22
2021-W-ITF-ESP-08A-2021,W25 Madrid,Hard,32,25,234,1944,319999.63
2021-W-ITF-ESP-09A-2021,W25 Platja D'Aro,Clay,32,25,230,3627,696255.54
2021-W-ITF-ESP-10A-2021,W60 Vitoria-Gasteiz,Hard,32,60,237,3296,562777.21
2021-W-ITF-ESP-11A-2021,W15 Santa Margarita de Montbui,Hard,32,15,231,3273,555908.62
2021-W-ITF-ESP-12A-2021,W60+H La Bisbal D'Emporda,Clay,32,60,229,4290,1144746.51
2021-W-ITF-ESP-13A-2021,W25 Madrid,Hard,32,25,233,2810,533581.39
2021-W-ITF-ESP-14A-2021,W25 Palma del Rio,Hard,32,25,236,2818,614537.86
2021-W-ITF-ESP-16A-2021,W15 Don Benito (Badajoz),Carpet,32,15,238,2427,562238.73
2021-W-ITF-ESP-18A-2021,W60 San Bartolome de Tirajana (Gran Canaria),Clay,32,60,242,3195,742980.73
2021-W-ITF-ESP-19A-2021,W60 San Bartolome de Tirajana (Gran Canaria),Clay,32,60,243,3828,819042.04
2021-W-ITF-ESP-20A-2021,W25 Ourense,Hard,32,25,243,2992,607490.23
2021-W-ITF-ESP-21A-2021,W25 Vigo,Hard,32,25,244,2001,393369.98
2021-W-ITF-EST-01A-2021,W25 Parnu,Clay,32,25,241,1911,333260.13
2021-W-ITF-FIN-01A-2021,W15 Savitaipale,Clay,32,15,239,4059,939835.24
2021-W-ITF-FRA-01A-2021,W60 Andrezieux-Boutheon,Hard,32,60,369,2995,417178.97
2021-W-ITF-FRA-02A-2021,W25 Grenoble,Hard,32,25,218,3812,785453.99
2021-W-ITF-FRA-04A-2021,W15+H Amiens,Clay,32,15,221,3355,619532.37
2021-W-ITF-FRA-05A-2021,W15 Gonesse,Clay,32,15,222,3236,655972.41
2021-W-ITF-FRA-06A-2021,W15 Le Havre,Clay,32,15,223,1936,357786.91
2021-W-ITF-FRA-07A-2021,W25 Poitiers,Hard,32,25,219,2789,553604.79
2021-W-ITF-FRA-10A-2021,W25+H Calvi,Hard,32,25,225,3205,487374.42
2021-W-ITF-FRA-11A-2021,W60 Saint-Gaudens,Clay,32,60,229,3896,698166.81
2021-W-ITF-FRA-12A-2021,W60 Biarritz,Clay,32,60,237,2702,403219.3
2021-W-ITF-FRA-13A-2021,W60 Montpellier,Clay,32,60,236,2351,422423.19
2021-W-ITF-FRA-14A-2021,W25 Les Contamines-Montjoie,Hard,32,25,238,3390,555558.61
2021-W-ITF-FRA-15A-2021,W25 Denain,Clay,32,25,234,3567,678555.78
2021-W-ITF-FRA-16A-2021,W25 Perigueux,Clay,32,25,235,3115,663895.59
2021-W-ITF-FRA-17A-2021,W100 Contrexeville,Clay,32,100,302,3704,961081.33
2021-W-ITF-GBR-01A-2021,W100+H Nottingham,Grass,32,100,234,3939,651542.55
2021-W-ITF-GEO-01A-2021,W15 Tbilisi,Hard,32,15,230,3639,820706.27
2021-W-ITF-GEO-02A-2021,W25 Telavi,Clay,48,25,237,6203,1436125.64
2021-W-ITF-GEO-03A-2021,W25 Telavi,Clay,48,25,238,3524,733788.68
2021-W-ITF-GER-02A-2021,W25 Altenkirchen,Carpet,32,25,370,4195,766885.38
2021-W-ITF-GER-03A-2021,W25 Hamburg,Hard,32,25,367,4023,720167.33
2021-W-ITF-GER-05A-2021,W15 Erwitte,Clay,32,15,243,3253,637680.4
2021-W-ITF-GER-07A-2021,W25 Braunschweig,Clay,32,25,244,3596,666713.6
2021-W-ITF-GER-08A-2021,W60 Versmold,Clay,32,60,239,3717,686170.72
2021-W-ITF-GRE-02A-2021,W15 Heraklion,Clay,32,15,230,2737,570194.12
2021-W-ITF-GRE-03A-2021,W15 Heraklion,Clay,32,15,231,2051,372712.75
2021-W-ITF-GRE-04A-2021,W15 Heraklion,Clay,32,15,232,3028,467629.35
2021-W-ITF-GRE-05A-2021,W15 Heraklion,Clay,32,15,233,2892,687210.32
2021-W-ITF-IND-01A-2021,W15 New Delhi,Hard,32,15,220,3613,588988.76
2021-W-ITF-IND-02A-2021,W25 Pune,Hard,32,25,221,3184,664337.43
2021-W-ITF-ISR-01A-2021,W15 Ramat Hasharon,Hard,32,15,228,2917,533501.77
2021-W-ITF-ISR-02A-2021,W15 Jerusalem,Hard,32,15,229,3373,846752.36
2021-W-ITF-ITA-01A-2021,W15 L'aquila,Clay,32,15,235,4393,760828.15
2021-W-ITF-ITA-02A-2021,W25 Grado,Clay,32,25,232,3865,761107.18
2021-W-ITF-ITA-03A-2021,W25 Torino,Clay,32,25,302,3372,604747.09
2021-W-ITF-ITA-04A-2021,W25 Pescara,Clay,32,25,241,3927,554833.7
2021-W-ITF-ITA-06A-2021,W15 Cordenons,Clay,32,15,239,3065,579349.97
2021-W-ITF-ITA-07A-2021,W25 Tarvisio,Clay,32,25,237,3007,661655.13
2021-W-ITF-KAZ-01A-2021,W15 Shymkent,Hard,32,15,216,3107,529534.45
2021-W-ITF-KAZ-02A-2021,W15 Shymkent,Hard,32,15,218,2840,642658.88
2021-W-ITF-KAZ-03A-2021,W15 Shymkent,Clay,32,15,224,3235,679992.04
2021-W-ITF-KAZ-04A-2021,W15 Shymkent,Clay,32,15,225,2240,496196.58
2021-W-ITF-KAZ-05A-2021,W15 Shymkent,Clay,32,15,231,3830,1021776.26
2021-W-ITF-KAZ-06A-2021,W15 Shymkent,Clay,32,15,232,3218,615590.05
2021-W-ITF-KAZ-07A-2021,W25 Nur-Sultan,Hard,32,25,302,2775,543038.44
2021-W-ITF-KAZ-08A-2021,W60 Nur-Sultan,Hard,32,60,237,2123,419536.93
2021-W-ITF-KAZ-09A-2021,W25 Almaty,Hard,32,25,244,3495,711943.1
2021-W-ITF-LAT-01A-2021,W25 Liepaja,Clay,32,25,231,4130,837468.08
2021-W-ITF-LTU-01A-2021,W15 Vilnius,Hard,32,15,233,2768,637555.93
2021-W-ITF-NED-01A-2021,W60 Amstelveen,Clay,32,60,302,4198,567771.14
2021-W-ITF-NED-02A-2021,W25 The Hague,Clay,32,25,236,2265,556668.48
2021-W-ITF-NED-03A-2021,W15 Alkmaar,Clay,32,15,235,3961,868123.61
2021-W-ITF-NED-05A-2021,W25 Oldenzaal,Clay,32,25,243,3159,674172.36
2021-W-ITF-POL-01A-2021,W25 Wroclaw,Clay,48,25,236,4148,719614.6
